id,address_state,application_type,emp_length,emp_title,grade,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,member_id,purpose,sub_grade,term,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,total_payment
398466,WI,INDIVIDUAL,9,Fox Lake Correctional Institution,A,MORTGAGE,2021-05-09,2021-12-10,2021-12-10,Fully Paid,2022-01-10,402954,Credit Card,A4,36,Not Verified,54000.0,0.0658,383.37,0.0932,12000.0,14,13367.0
695429,PA,INDIVIDUAL,9,Compleat Restorations,A,MORTGAGE,2021-03-11,2021-04-16,2021-07-13,Fully Paid,2021-08-13,886504,Credit Card,A4,36,Not Verified,50000.0,0.2069,310.1,0.0729,10000.0,15,11098.0
473818,CA,INDIVIDUAL,9,"Professional Cadd Services, Inc.",A,MORTGAGE,2021-01-10,2021-10-11,2021-10-11,Fully Paid,2021-11-11,599120,Credit Card,A4,36,Not Verified,54000.0,0.0998,316.11,0.0859,10000.0,32,11119.0
463918,TX,INDIVIDUAL,9,CITY OF ROWLETT,A,MORTGAGE,2021-12-09,2021-11-15,2021-09-12,Fully Paid,2021-10-12,581098,Credit Card,A5,36,Not Verified,49000.0,0.1859,127.09,0.0894,4000.0,37,4539.0
657197,CA,INDIVIDUAL,0,Facebook,A,MORTGAGE,2021-01-11,2021-12-12,2021-12-12,Fully Paid,2022-01-12,840504,Credit Card,A2,36,Not Verified,125000.0,0.2123,303.27,0.0579,10000.0,29,10768.0
642843,MI,INDIVIDUAL,0,Dell,A,MORTGAGE,2021-01-11,2021-05-16,2021-03-13,Fully Paid,2021-04-13,822744,Credit Card,A2,36,Not Verified,100000.0,0.1687,199.4,0.0579,6575.0,39,7127.0
460375,CO,INDIVIDUAL,0,N/A,A,MORTGAGE,2021-11-09,2021-11-12,2021-12-12,Fully Paid,2022-01-12,574553,Credit Card,A3,36,Not Verified,30000.0,0.1768,202.93,0.0774,6500.0,23,7305.0
641413,IL,INDIVIDUAL,0,MPSC,A,MORTGAGE,2021-12-10,2021-05-16,2021-01-14,Fully Paid,2021-02-14,821045,Credit Card,A4,36,Not Verified,61800.0,0.2006,46.01,0.0654,1500.0,23,1656.0
61390,TX,INDIVIDUAL,0,N/A,A,MORTGAGE,2021-02-10,2021-03-12,2021-03-12,Fully Paid,2021-04-12,182594,Credit Card,A5,36,Not Verified,148000.0,0.1698,125.13,0.0788,4000.0,19,4452.0
652312,OH,INDIVIDUAL,10,Leesman Lighting,A,MORTGAGE,2021-01-11,2021-01-14,2021-01-14,Fully Paid,2021-02-14,834287,Credit Card,A3,36,Not Verified,90000.0,0.1037,370.09,0.0692,12000.0,35,13324.0
776969,OH,INDIVIDUAL,10,Shearers Foods Inc.,A,MORTGAGE,2021-06-11,2021-06-14,2021-07-14,Fully Paid,2021-08-14,979397,Credit Card,A3,36,Not Verified,30000.0,0.1808,216.11,0.0699,7000.0,48,7780.0
666999,MN,INDIVIDUAL,10,Black Box,A,MORTGAGE,2021-02-11,2021-02-14,2021-02-14,Fully Paid,2021-03-14,852744,Credit Card,A4,36,Not Verified,40800.0,0.0409,37.22,0.0729,1200.0,15,1340.0
491307,TX,INDIVIDUAL,3,EMTC Quitman,A,MORTGAGE,2021-03-10,2021-05-16,2021-11-12,Fully Paid,2021-12-12,627737,Credit Card,A5,36,Not Verified,69000.0,0.1682,187.69,0.0788,6000.0,41,6744.0
461675,WA,INDIVIDUAL,5,Auburn Foreign Car,A,MORTGAGE,2021-01-10,2021-02-13,2021-02-13,Fully Paid,2021-03-13,577125,Credit Card,A5,36,Not Verified,72000.0,0.0962,206.45,0.0788,6600.0,28,7433.0
1033851,LA,INDIVIDUAL,9,Gulf Craft Inc.,A,MORTGAGE,2021-12-11,2021-05-16,2021-05-14,Fully Paid,2021-06-14,1263435,Credit Card,A2,36,Not Verified,47000.0,0.1677,230.28,0.0662,7500.0,20,8255.0
400607,TX,INDIVIDUAL,1,N/A,A,MORTGAGE,2021-05-09,2021-05-11,2021-05-11,Fully Paid,2021-06-11,408543,Credit Card,A5,36,Not Verified,75000.0,0.0618,96.29,0.0963,3000.0,21,3399.0
458675,MA,INDIVIDUAL,1,Tufts University,A,MORTGAGE,2021-11-09,2021-05-16,2021-12-12,Fully Paid,2022-01-12,571094,Credit Card,A5,36,Not Verified,66996.0,0.177,285.95,0.0894,9000.0,43,10294.0
400393,MD,INDIVIDUAL,1,Capital Technology Services Inc,A,MORTGAGE,2021-05-09,2021-04-12,2021-04-12,Fully Paid,2021-05-12,443772,Credit Card,A5,36,Not Verified,75000.0,0.1867,192.57,0.0963,6000.0,39,6928.0
1021469,CO,INDIVIDUAL,10,National Park Service,A,MORTGAGE,2021-11-11,2021-08-15,2021-04-13,Fully Paid,2021-05-13,1250226,Credit Card,A1,36,Not Verified,77000.0,0.0482,149.14,0.0603,4900.0,26,5052.0
823787,CA,INDIVIDUAL,10,Bay Alarm,A,MORTGAGE,2021-07-11,2021-05-16,2021-08-14,Fully Paid,2021-09-14,1032378,Credit Card,A1,36,Not Verified,96000.0,0.0513,180.96,0.0542,6000.0,39,6515.0
603011,TX,INDIVIDUAL,10,Meadow ISD,A,MORTGAGE,2021-10-10,2021-05-16,2021-11-13,Fully Paid,2021-12-13,773707,Credit Card,A1,36,Not Verified,82000.0,0.1611,271.44,0.0542,9000.0,44,9773.0
785842,PA,INDIVIDUAL,10,Fred F. Groff Funeral Home,A,MORTGAGE,2021-06-11,2021-02-13,2021-10-11,Fully Paid,2021-11-11,989186,Credit Card,A2,36,Not Verified,60000.0,0.1148,152.09,0.0599,5000.0,24,5073.0
854309,LA,INDIVIDUAL,10,Family Worship Center Church,A,MORTGAGE,2021-08-11,2021-02-16,2021-04-14,Fully Paid,2021-05-14,1066547,Credit Card,A2,36,Not Verified,63000.0,0.2217,133.84,0.0599,4400.0,38,4808.0
980513,TX,INDIVIDUAL,10,APlus Net Solutions,A,MORTGAGE,2021-10-11,2021-05-16,2021-11-14,Fully Paid,2021-12-14,1203706,Credit Card,A2,36,Not Verified,57700.0,0.2323,276.34,0.0662,9000.0,32,9948.0
887527,VA,INDIVIDUAL,10,Virginia Polytechnic Inst. & State Univ.,A,MORTGAGE,2021-09-11,2021-09-14,2021-10-14,Fully Paid,2021-11-14,1103700,Credit Card,A3,36,Not Verified,53000.0,0.2441,336.0,0.0751,10800.0,19,12096.0
489772,MI,INDIVIDUAL,10,Paul Tally DDS,A,MORTGAGE,2021-03-10,2021-12-12,2021-12-12,Fully Paid,2022-01-12,624812,Credit Card,A3,36,Not Verified,60000.0,0.0759,216.58,0.0714,7000.0,22,7790.0
981005,CA,INDIVIDUAL,10,"Triple A Containers, Inc.",A,MORTGAGE,2021-11-11,2021-05-16,2021-11-14,Fully Paid,2021-12-14,1204201,Credit Card,A4,36,Not Verified,80000.0,0.1794,312.91,0.079,10000.0,26,11264.0
445544,NY,INDIVIDUAL,10,Telcordia,A,MORTGAGE,2021-01-10,2021-02-13,2021-02-13,Fully Paid,2021-03-13,544249,Credit Card,A4,36,Not Verified,122000.0,0.0146,186.66,0.0751,6000.0,17,6720.0
554925,OK,INDIVIDUAL,10,grda,A,MORTGAGE,2021-07-10,2021-10-11,2021-10-11,Fully Paid,2021-11-11,714733,Credit Card,A4,36,Not Verified,60000.0,0.1402,420.0,0.0751,13500.0,35,14487.0
495516,GA,INDIVIDUAL,10,US Army,A,MORTGAGE,2021-03-10,2021-03-11,2021-03-11,Fully Paid,2021-04-11,634717,Credit Card,A5,36,Not Verified,95000.0,0.0918,281.53,0.0788,9000.0,34,9344.0
475297,NJ,INDIVIDUAL,10,Pennsauken Twp,A,MORTGAGE,2021-01-10,2021-02-13,2021-01-13,Fully Paid,2021-02-13,601555,Credit Card,A5,36,Not Verified,88000.0,0.1535,317.72,0.0894,10000.0,29,11439.0
481155,MA,INDIVIDUAL,10,Boston College,A,MORTGAGE,2021-02-10,2021-05-16,2021-02-13,Fully Paid,2021-03-13,611871,Credit Card,A5,36,Not Verified,135000.0,0.1409,406.65,0.0788,13000.0,45,14639.0
571542,NY,INDIVIDUAL,10,city of white plains,A,MORTGAGE,2021-08-10,2021-05-16,2021-12-11,Fully Paid,2022-01-11,735176,Credit Card,A5,36,Not Verified,90000.0,0.0676,187.69,0.0788,6000.0,43,6486.0
499054,AL,INDIVIDUAL,2,St. Vincent's Health System,A,MORTGAGE,2021-03-10,2021-11-15,2021-07-12,Fully Paid,2021-08-12,640338,Credit Card,A1,36,Not Verified,55000.0,0.0356,110.17,0.0639,3600.0,32,3940.0
634087,AZ,INDIVIDUAL,2,Maricopa County Internal Audit,A,MORTGAGE,2021-12-10,2021-05-13,2021-05-13,Fully Paid,2021-06-13,812336,Credit Card,A3,36,Not Verified,51000.0,0.1826,260.01,0.0617,12000.0,33,9324.0
495367,CA,INDIVIDUAL,2,Hewlett Foundation,A,MORTGAGE,2021-03-10,2021-07-10,2021-08-10,Fully Paid,2021-09-10,634510,Credit Card,A3,36,Not Verified,250000.0,0.0277,123.76,0.0714,4000.0,47,4070.0
573077,CA,INDIVIDUAL,2,Elk Valley Rancheria,A,MORTGAGE,2021-09-10,2021-05-16,2021-08-13,Fully Paid,2021-09-13,737127,Credit Card,A5,36,Not Verified,30000.0,0.004,250.25,0.0788,8000.0,12,9007.0
892904,NC,INDIVIDUAL,2,INC Research,A,MORTGAGE,2021-09-11,2021-11-14,2021-06-12,Fully Paid,2021-07-12,1109939,Credit Card,A5,36,Not Verified,52000.0,0.0397,190.52,0.089,6000.0,14,6325.0
442247,KY,INDIVIDUAL,2,N/A,A,MORTGAGE,2021-09-09,2021-05-11,2021-05-11,Fully Paid,2021-06-11,537074,Credit Card,A5,36,Not Verified,50000.0,0.2318,349.49,0.0894,11000.0,62,12194.0
484430,CA,INDIVIDUAL,3,Sun Microsystems Inc,A,MORTGAGE,2021-02-10,2021-04-10,2021-03-10,Fully Paid,2021-04-10,616775,Credit Card,A2,36,Not Verified,115000.0,0.0625,193.85,0.0676,6300.0,21,6336.0
737329,RI,INDIVIDUAL,3,Schnitzer Steel Ind.,A,MORTGAGE,2021-04-11,2021-04-16,2021-04-12,Fully Paid,2021-05-12,934488,Credit Card,A3,36,Not Verified,85000.0,0.1172,222.06,0.0692,7200.0,28,7599.0
441792,AZ,INDIVIDUAL,3,Creighton School District,A,MORTGAGE,2021-10-09,2021-06-11,2021-04-10,Fully Paid,2021-05-10,536183,Credit Card,A4,36,Not Verified,45000.0,0.0472,126.45,0.0859,4000.0,17,4161.0
648443,AR,INDIVIDUAL,3,ClearPointe Technology,A,MORTGAGE,2021-01-11,2021-10-13,2021-10-13,Fully Paid,2021-11-13,829573,Credit Card,A4,36,Not Verified,71352.0,0.0797,276.01,0.0654,9000.0,29,9928.0
614649,AZ,INDIVIDUAL,3,NetScope Inc,A,MORTGAGE,2021-11-10,2021-01-11,2021-01-11,Fully Paid,2021-02-11,788162,Credit Card,A5,36,Not Verified,45000.0,0.0757,175.77,0.0691,5700.0,23,5733.0
478345,TX,INDIVIDUAL,3,dell perot systems,A,MORTGAGE,2021-02-10,2021-03-13,2021-03-13,Fully Paid,2021-04-13,607293,Credit Card,A5,36,Not Verified,56566.0,0.2149,100.1,0.0788,3200.0,32,3604.0
594100,CA,INDIVIDUAL,3,fountain valley school district,A,MORTGAGE,2021-11-10,2021-11-13,2021-11-13,Fully Paid,2021-12-13,762922,Credit Card,A5,36,Not Verified,30000.0,0.1352,154.18,0.0691,5000.0,16,5551.0
525846,CO,INDIVIDUAL,3,Level (3) Communications,A,MORTGAGE,2021-06-10,2021-04-15,2021-06-13,Fully Paid,2021-07-13,680339,Credit Card,A5,36,Not Verified,95000.0,0.215,455.93,0.0788,18000.0,37,16414.0
864982,FL,INDIVIDUAL,4,Memorial Hospital,A,MORTGAGE,2021-09-11,2021-06-13,2021-06-13,Fully Paid,2021-07-13,1078224,Credit Card,A2,36,Not Verified,108000.0,0.1129,304.18,0.0599,10000.0,17,10542.0
578082,MA,INDIVIDUAL,4,"NEPC, LLC",A,MORTGAGE,2021-09-10,2021-05-11,2021-04-11,Fully Paid,2021-05-11,743289,Credit Card,A3,36,Not Verified,50000.0,0.1234,123.77,0.0714,4000.0,32,4146.0
825819,GA,INDIVIDUAL,4,Turner Broadcasting,A,MORTGAGE,2021-07-11,2021-07-12,2021-07-12,Fully Paid,2021-08-12,1034645,Credit Card,A3,36,Not Verified,97000.0,0.1059,154.37,0.0699,5000.0,38,5280.0
471032,PA,INDIVIDUAL,4,Spring Psychological Assoc,A,MORTGAGE,2021-12-09,2021-02-12,2021-02-12,Fully Paid,2021-03-12,594659,Credit Card,A4,36,Not Verified,40000.0,0.0933,379.33,0.0859,12000.0,14,13426.0
603566,TX,INDIVIDUAL,4,Sanden,A,MORTGAGE,2021-10-10,2021-02-13,2021-02-13,Fully Paid,2021-03-13,774437,Credit Card,A4,36,Not Verified,58000.0,0.127,338.88,0.0654,11050.0,23,11934.0
461452,MD,INDIVIDUAL,4,Computer Sciences Corporation,A,MORTGAGE,2021-11-09,2021-03-13,2021-07-11,Fully Paid,2021-08-11,576719,Credit Card,A5,36,Not Verified,84600.0,0.0,190.63,0.0894,6000.0,26,6655.0
833816,CA,INDIVIDUAL,5,"Arden Realty, Inc",A,MORTGAGE,2021-08-11,2021-03-16,2021-10-11,Fully Paid,2021-11-11,1043518,Credit Card,A2,36,Not Verified,40200.0,0.02,57.8,0.0599,1900.0,34,1919.0
619362,CO,INDIVIDUAL,5,UNIT4 CODA,A,MORTGAGE,2021-11-10,2021-01-16,2021-12-13,Fully Paid,2022-01-13,793853,Credit Card,A3,36,Not Verified,58000.08,0.0538,96.08,0.0617,3150.0,12,3459.0
443638,NJ,INDIVIDUAL,5,ChoiceShirts,A,MORTGAGE,2021-09-09,2021-05-16,2021-10-12,Fully Paid,2021-11-12,540004,Credit Card,A4,36,Not Verified,39000.0,0.0834,177.02,0.0859,5600.0,14,6373.0
731544,FL,INDIVIDUAL,5,Siemens,A,MORTGAGE,2021-04-11,2021-08-13,2021-09-13,Fully Paid,2021-10-13,927619,Credit Card,A5,36,Not Verified,47000.0,0.1999,467.7,0.0766,15000.0,13,16732.0
842421,IL,INDIVIDUAL,5,GE Capital,A,MORTGAGE,2021-08-11,2021-05-16,2021-07-13,Fully Paid,2021-08-13,1053095,Credit Card,A5,36,Not Verified,65000.0,0.1224,315.63,0.0849,10000.0,46,11167.0
626658,AZ,INDIVIDUAL,5,Pinnacle West,A,MORTGAGE,2021-12-10,2021-01-15,2021-02-12,Fully Paid,2021-03-12,803024,Credit Card,A5,36,Not Verified,60000.0,0.1654,61.68,0.0691,2000.0,37,2127.0
1009569,AL,INDIVIDUAL,6,Mt. Zion Baptist Church,A,MORTGAGE,2021-11-11,2021-11-14,2021-11-14,Fully Paid,2021-12-14,1236321,Credit Card,A1,36,Not Verified,43000.0,0.1845,456.54,0.0603,15000.0,39,16435.0
703159,TX,INDIVIDUAL,6,American Laser Centers,A,MORTGAGE,2021-03-11,2021-03-14,2021-04-14,Fully Paid,2021-05-14,895086,Credit Card,A1,36,Not Verified,30000.0,0.2184,60.32,0.0542,2000.0,46,2172.0
883720,CA,INDIVIDUAL,6,LSL CPA's,A,MORTGAGE,2021-10-11,2021-10-14,2021-10-14,Fully Paid,2021-11-14,1099000,Credit Card,A2,36,Not Verified,90000.0,0.1476,368.45,0.0662,12000.0,25,13264.0
697233,KS,INDIVIDUAL,6,Ransom Memorial Hospital,A,MORTGAGE,2021-03-11,2021-08-11,2021-08-11,Fully Paid,2021-09-11,888486,Credit Card,A3,36,Not Verified,32400.0,0.2919,111.8,0.0692,3625.0,40,3706.0
737771,IL,INDIVIDUAL,6,"Brorsen Appraisal Service, P.C.",A,MORTGAGE,2021-04-11,2021-05-16,2021-05-14,Fully Paid,2021-06-14,935014,Credit Card,A4,36,Not Verified,48000.0,0.1343,192.27,0.0729,6200.0,19,6921.0
527233,TX,INDIVIDUAL,6,Midlothian ISD,A,MORTGAGE,2021-06-10,2021-08-15,2021-01-12,Fully Paid,2021-02-12,681999,Credit Card,A4,36,Not Verified,140000.0,0.1095,404.45,0.0751,13000.0,37,14120.0
485943,WI,INDIVIDUAL,6,Gustave A Larson Company,A,MORTGAGE,2021-02-10,2021-10-12,2021-10-12,Fully Paid,2021-11-12,619173,Credit Card,A5,36,Not Verified,43000.0,0.1387,375.37,0.0788,12000.0,32,13445.0
1008548,CO,INDIVIDUAL,7,FIRST RF Corp.,A,MORTGAGE,2021-11-11,2021-05-16,2021-11-14,Fully Paid,2021-12-14,1235264,Credit Card,A2,36,Not Verified,98280.0,0.0619,288.62,0.0662,9400.0,19,10390.0
773833,PA,INDIVIDUAL,7,Lehigh Magnetic Imaging Center,A,MORTGAGE,2021-06-11,2021-05-16,2021-06-14,Fully Paid,2021-07-14,975917,Credit Card,A4,36,Not Verified,69000.0,0.1544,298.58,0.0749,9600.0,42,10749.0
867207,NJ,INDIVIDUAL,7,"Guy Carpenter & Company, LLC",A,MORTGAGE,2021-09-11,2021-05-16,2021-03-13,Fully Paid,2021-04-13,1080812,Credit Card,A5,36,Not Verified,100000.0,0.0961,189.38,0.0849,6000.0,23,6599.0
488289,TX,INDIVIDUAL,7,NASA,A,MORTGAGE,2021-03-10,2021-03-13,2021-03-13,Fully Paid,2021-04-13,622647,Credit Card,A5,36,Not Verified,98000.0,0.1669,437.93,0.0788,14000.0,26,15767.0
512562,KY,INDIVIDUAL,9,Dept. of Public Health - KY,A,MORTGAGE,2021-05-10,2021-10-12,2021-05-12,Fully Paid,2021-06-12,662231,Credit Card,A2,36,Not Verified,38400.0,0.0438,76.93,0.0676,2500.0,24,2725.0
391358,IL,INDIVIDUAL,9,Barnes Jewish Hospital,A,MORTGAGE,2021-04-10,2021-02-16,2021-05-13,Fully Paid,2021-06-13,427297,Credit Card,A4,36,Not Verified,45000.0,0.1395,248.88,0.0751,8000.0,17,8960.0
487897,MO,INDIVIDUAL,0,Terracon,A,MORTGAGE,2021-02-10,2021-08-12,2021-08-12,Fully Paid,2021-09-12,602284,Credit Card,A3,36,Not Verified,47000.0,0.1986,170.17,0.0714,5500.0,27,6098.0
476952,NY,INDIVIDUAL,0,N/A,A,MORTGAGE,2021-01-10,2021-08-13,2021-02-13,Fully Paid,2021-03-13,604399,Credit Card,A4,36,Not Verified,65000.0,0.0709,324.01,0.0859,10250.0,11,11665.0
638614,CA,INDIVIDUAL,0,Lender Processing Services,A,MORTGAGE,2021-12-10,2021-05-16,2021-01-14,Fully Paid,2021-02-14,785625,Credit Card,A4,36,Not Verified,85000.0,0.1175,392.55,0.0654,12800.0,22,14131.0
453462,FL,INDIVIDUAL,0,N/A,A,MORTGAGE,2021-11-09,2021-04-10,2021-04-10,Fully Paid,2021-05-10,560614,Credit Card,A5,36,Not Verified,74000.0,0.1328,57.19,0.0894,1800.0,27,1852.0
369078,GA,INDIVIDUAL,0,Fujitsu Consulting,A,MORTGAGE,2021-12-08,2021-11-15,2021-08-10,Fully Paid,2021-09-10,384383,Credit Card,A5,36,Not Verified,150000.0,0.0614,192.57,0.0963,6000.0,23,6635.0
586470,OR,INDIVIDUAL,10,N/A,A,MORTGAGE,2021-09-10,2021-05-16,2021-10-13,Fully Paid,2021-11-13,753428,Credit Card,A3,36,Not Verified,70000.0,0.0557,278.48,0.0714,9000.0,17,10026.0
562719,CT,INDIVIDUAL,4,Yale University,A,MORTGAGE,2021-08-10,2021-04-16,2021-03-12,Fully Paid,2021-04-12,724066,Credit Card,A5,36,Not Verified,96000.0,0.0488,250.25,0.0788,8000.0,20,8740.0
843771,NY,INDIVIDUAL,1,Ultralife Corporation,A,MORTGAGE,2021-08-11,2021-07-15,2021-04-13,Fully Paid,2021-05-13,1054598,Credit Card,A2,36,Not Verified,67000.0,0.0838,127.76,0.0599,4200.0,19,4516.0
630481,PA,INDIVIDUAL,1,United States Government - CDC/NIOSH,A,MORTGAGE,2021-12-10,2021-05-16,2021-01-14,Fully Paid,2021-02-14,807738,Credit Card,A2,36,Not Verified,61000.0,0.1222,242.62,0.0579,8000.0,39,8734.0
358547,CO,INDIVIDUAL,1,Lockheed Martin,A,MORTGAGE,2021-10-08,2021-05-16,2021-07-10,Fully Paid,2021-08-10,365188,Credit Card,A5,36,Not Verified,98406.0,0.1936,172.68,0.0938,5400.0,26,5997.0
523253,CT,INDIVIDUAL,10,Cytec industries Inc,A,MORTGAGE,2021-06-10,2021-05-11,2021-04-11,Fully Paid,2021-05-11,676964,Credit Card,A1,36,Not Verified,146000.0,0.0421,116.28,0.0639,3800.0,31,3979.0
441621,MO,INDIVIDUAL,10,St. Francis Medical Center,A,MORTGAGE,2021-05-10,2021-05-16,2021-06-13,Fully Paid,2021-07-13,535873,Credit Card,A4,36,Not Verified,65000.0,0.1959,498.56,0.0751,18000.0,34,17948.0
456534,FL,INDIVIDUAL,10,"Williams, Smith & Summers",A,MORTGAGE,2021-11-09,2021-04-16,2021-11-12,Fully Paid,2021-12-12,567013,Credit Card,A5,36,Not Verified,54000.0,0.2344,222.41,0.0894,7000.0,20,8004.0
456281,PA,INDIVIDUAL,10,URS Corporation,A,MORTGAGE,2021-11-09,2021-05-16,2021-02-12,Fully Paid,2021-03-12,566476,Credit Card,A5,36,Not Verified,114400.0,0.1187,254.18,0.0894,8000.0,24,9019.0
372144,SC,INDIVIDUAL,10,SC Law Enforcement Division,A,MORTGAGE,2021-01-09,2021-05-16,2021-12-11,Fully Paid,2022-01-11,390712,Credit Card,A5,36,Not Verified,60000.0,0.1124,320.95,0.0963,10000.0,28,11551.0
448164,IL,INDIVIDUAL,10,at&t,A,MORTGAGE,2021-10-09,2021-04-11,2021-04-11,Fully Paid,2021-05-11,549545,Credit Card,A5,36,Not Verified,60000.0,0.1616,476.58,0.0894,15000.0,47,16508.0
972681,OH,INDIVIDUAL,2,"Det Norske Veritas (USA), Inc.",A,MORTGAGE,2021-10-11,2021-05-16,2021-04-13,Fully Paid,2021-05-13,1194646,Credit Card,A4,36,Not Verified,61000.0,0.1505,125.17,0.079,4000.0,18,4372.0
495685,VA,INDIVIDUAL,2,U.S. Department of Agriculture,A,MORTGAGE,2021-03-10,2021-03-13,2021-04-13,Fully Paid,2021-05-13,634961,Credit Card,A5,36,Not Verified,79000.0,0.1818,100.1,0.0788,3200.0,31,3604.0
717270,CO,INDIVIDUAL,3,Hansen Construction,A,MORTGAGE,2021-04-11,2021-08-15,2021-01-14,Fully Paid,2021-02-14,911337,Credit Card,A4,36,Not Verified,86000.0,0.0253,248.08,0.0729,8000.0,21,8916.0
714433,CA,INDIVIDUAL,4,Heiting & Irwin,A,MORTGAGE,2021-04-11,2021-02-14,2021-01-14,Fully Paid,2021-02-14,907844,Credit Card,A3,36,Not Verified,84000.0,0.1661,215.89,0.0692,7000.0,16,7765.0
533683,IL,INDIVIDUAL,4,Chicago Public Schools,A,MORTGAGE,2021-07-10,2021-05-16,2021-03-11,Fully Paid,2021-04-11,689822,Credit Card,A5,36,Not Verified,65000.0,0.137,350.35,0.0788,11200.0,63,11584.0
475820,OH,INDIVIDUAL,7,Fifth Third Bank,A,MORTGAGE,2021-01-10,2021-05-16,2021-08-12,Fully Paid,2021-09-12,602537,Credit Card,A4,36,Not Verified,85000.0,0.0803,369.84,0.0859,11700.0,33,13276.0
878586,FL,INDIVIDUAL,8,Bethesda Womans Health Center,A,MORTGAGE,2021-09-11,2021-05-16,2021-10-14,Fully Paid,2021-11-14,1093341,Credit Card,A2,36,Not Verified,30000.0,0.2795,134.33,0.0662,4375.0,36,4836.0
348644,CA,INDIVIDUAL,0,N/A,A,MORTGAGE,2021-06-08,2021-06-11,2021-06-09,Fully Paid,2021-07-09,349903,Credit Card,A2,36,Not Verified,200000.0,0.0249,93.57,0.0768,3000.0,26,3198.0
454473,AZ,INDIVIDUAL,0,City of Mesa,A,MORTGAGE,2021-11-09,2021-07-15,2021-07-12,Fully Paid,2021-08-12,562832,Credit Card,A2,36,Not Verified,40224.0,0.0889,217.42,0.074,7000.0,36,7801.0
390124,WI,INDIVIDUAL,0,Plexus,A,MORTGAGE,2021-04-09,2021-05-09,2021-05-09,Fully Paid,2021-06-09,424882,Credit Card,A4,36,Not Verified,67000.0,0.1945,191.69,0.0932,6000.0,32,6047.0
484054,VA,INDIVIDUAL,1,Hotelicopter.com,A,MORTGAGE,2021-02-10,2021-08-15,2021-08-12,Fully Paid,2021-09-12,616130,Credit Card,A4,36,Not Verified,65000.0,0.2005,264.43,0.0751,8500.0,30,9450.0
1037260,WI,INDIVIDUAL,10,FG Products Inc,A,MORTGAGE,2021-11-11,2021-05-16,2021-05-14,Fully Paid,2021-06-14,1267154,Credit Card,A1,36,Not Verified,73000.0,0.0534,395.67,0.0603,13000.0,23,14189.0
668144,VA,INDIVIDUAL,10,Chesterfield County Public Schools,A,MORTGAGE,2021-02-11,2021-01-16,2021-11-13,Fully Paid,2021-12-13,854230,Credit Card,A2,36,Not Verified,71000.0,0.0482,257.78,0.0579,8500.0,37,9273.0
799106,GA,INDIVIDUAL,10,ga dot,A,MORTGAGE,2021-08-11,2021-05-16,2021-08-14,Fully Paid,2021-09-14,1004268,Credit Card,A5,36,Not Verified,33000.0,0.0822,157.82,0.0849,5000.0,44,5680.0
375368,WI,INDIVIDUAL,10,Wisconsin Dept. of Corrections,A,MORTGAGE,2021-01-09,2021-03-14,2021-10-11,Fully Paid,2021-11-11,397222,Credit Card,A5,36,Not Verified,45000.0,0.0816,417.23,0.0963,13000.0,27,14987.0
460218,CA,INDIVIDUAL,2,Southern California Edison,A,MORTGAGE,2021-11-09,2021-07-15,2021-08-12,Fully Paid,2021-09-12,574193,Credit Card,A5,36,Not Verified,42000.0,0.1823,190.63,0.0894,6000.0,29,6865.0
620176,PA,INDIVIDUAL,3,H.I.S. Intl.,A,MORTGAGE,2021-11-10,2021-12-15,2021-04-13,Fully Paid,2021-05-13,794890,Credit Card,A3,36,Not Verified,80000.0,0.0814,305.0,0.0617,10000.0,25,10924.0
399319,UT,INDIVIDUAL,3,IBM,A,MORTGAGE,2021-05-09,2021-05-12,2021-05-12,Fully Paid,2021-06-12,441923,Credit Card,A3,36,Not Verified,40000.0,0.1026,101.85,0.08,3250.0,25,3666.0
711596,FL,INDIVIDUAL,3,florida hospital,A,MORTGAGE,2021-03-11,2021-11-15,2021-06-12,Fully Paid,2021-07-12,904569,Credit Card,A5,36,Not Verified,60000.0,0.155,124.72,0.0766,4000.0,33,4194.0
431119,NY,INDIVIDUAL,4,Monitcello Central School District,A,MORTGAGE,2021-08-09,2021-07-14,2021-12-11,Fully Paid,2022-01-11,508940,Credit Card,A4,36,Not Verified,49000.0,0.1964,223.63,0.0932,7000.0,29,7901.0
816698,FL,INDIVIDUAL,5,henry arnold ford co inc,A,MORTGAGE,2021-07-11,2021-05-16,2021-11-11,Fully Paid,2021-12-11,1024465,Credit Card,A5,36,Not Verified,25000.0,0.2515,235.94,0.0849,7475.0,27,7630.0
665789,UT,INDIVIDUAL,6,Adobe,A,MORTGAGE,2021-02-11,2021-07-13,2021-07-13,Fully Paid,2021-08-13,851235,Credit Card,A5,36,Not Verified,120000.0,0.1232,299.33,0.0766,9600.0,32,10709.0
872924,LA,INDIVIDUAL,7,Great American Insurance Co,A,MORTGAGE,2021-09-11,2021-05-16,2021-09-14,Fully Paid,2021-10-14,1087151,Credit Card,A1,36,Not Verified,70000.0,0.1353,392.08,0.0542,13000.0,39,14115.0
863065,AZ,INDIVIDUAL,7,PING Golf,A,MORTGAGE,2021-08-11,2021-01-16,2021-07-13,Fully Paid,2021-08-13,1076128,Credit Card,A4,36,Not Verified,48800.0,0.2604,279.92,0.0749,9000.0,30,9900.0
